BFS_NR;GEBIET_NAME;THEMA_NAME;SET_NAME;SUBSET_NAME;INDIKATOR_ID;INDIKATOR_NAME;INDIKATOR_JAHR;INDIKATOR_VALUE;EINHEIT_KURZ;EINHEIT_LANG;
215;Dättlikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;114.00;%;Prozent;
216;Dinhard;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;87.31;%;Prozent;
216;Dinhard;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;86.21;%;Prozent;
216;Dinhard;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;86.16;%;Prozent;
216;Dinhard;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;86.08;%;Prozent;
216;Dinhard;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;86.09;%;Prozent;
216;Dinhard;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;87.35;%;Prozent;
217;Elgg (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;116.03;%;Prozent;
217;Elgg (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;116.00;%;Prozent;
217;Elgg (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;118.00;%;Prozent;
217;Elgg (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;121.00;%;Prozent;
217;Elgg (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;121.00;%;Prozent;
217;Elgg (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;121.00;%;Prozent;
218;Ellikon a.d.Th.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;112.00;%;Prozent;
218;Ellikon a.d.Th.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;112.00;%;Prozent;
218;Ellikon a.d.Th.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;112.00;%;Prozent;
218;Ellikon a.d.Th.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;112.00;%;Prozent;
218;Ellikon a.d.Th.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;112.00;%;Prozent;
218;Ellikon a.d.Th.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;119.00;%;Prozent;
219;Elsau;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;114.00;%;Prozent;
219;Elsau;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;116.00;%;Prozent;
219;Elsau;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;121.00;%;Prozent;
219;Elsau;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;121.00;%;Prozent;
219;Elsau;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;121.00;%;Prozent;
219;Elsau;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;121.00;%;Prozent;
220;Hagenbuch;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;105.00;%;Prozent;
220;Hagenbuch;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;105.00;%;Prozent;
220;Hagenbuch;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;105.00;%;Prozent;
220;Hagenbuch;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;111.00;%;Prozent;
220;Hagenbuch;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;112.00;%;Prozent;
220;Hagenbuch;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;112.00;%;Prozent;
221;Hettlingen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;98.00;%;Prozent;
221;Hettlingen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;98.00;%;Prozent;
221;Hettlingen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;98.00;%;Prozent;
221;Hettlingen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;98.00;%;Prozent;
221;Hettlingen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;98.00;%;Prozent;
221;Hettlingen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;98.00;%;Prozent;
222;Hofstetten (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
222;Hofstetten (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
222;Hofstetten (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;124.00;%;Prozent;
222;Hofstetten (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;124.00;%;Prozent;
222;Hofstetten (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;134.00;%;Prozent;
222;Hofstetten (bis 2017);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;135.00;%;Prozent;
223;Neftenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;96.00;%;Prozent;
223;Neftenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;96.00;%;Prozent;
223;Neftenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;101.00;%;Prozent;
223;Neftenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;101.00;%;Prozent;
223;Neftenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;107.00;%;Prozent;
223;Neftenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;109.00;%;Prozent;
224;Pfungen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;107.00;%;Prozent;
224;Pfungen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;107.00;%;Prozent;
224;Pfungen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;107.00;%;Prozent;
224;Pfungen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;107.00;%;Prozent;
224;Pfungen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;107.00;%;Prozent;
224;Pfungen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;112.00;%;Prozent;
225;Rickenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;107.00;%;Prozent;
225;Rickenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;102.00;%;Prozent;
225;Rickenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;102.00;%;Prozent;
225;Rickenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;104.00;%;Prozent;
225;Rickenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;104.00;%;Prozent;
225;Rickenbach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;106.00;%;Prozent;
226;Schlatt;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
226;Schlatt;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
226;Schlatt;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;124.00;%;Prozent;
226;Schlatt;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;124.00;%;Prozent;
226;Schlatt;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;128.00;%;Prozent;
226;Schlatt;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;128.00;%;Prozent;
227;Seuzach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;84.00;%;Prozent;
227;Seuzach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;84.00;%;Prozent;
227;Seuzach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;84.00;%;Prozent;
227;Seuzach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;84.00;%;Prozent;
227;Seuzach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;84.00;%;Prozent;
227;Seuzach;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;92.00;%;Prozent;
228;Turbenthal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
228;Turbenthal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
228;Turbenthal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;120.81;%;Prozent;
228;Turbenthal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;122.00;%;Prozent;
228;Turbenthal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;122.02;%;Prozent;
228;Turbenthal;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;122.10;%;Prozent;
229;Wiesendangen (bis 2013);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;87.00;%;Prozent;
229;Wiesendangen (bis 2013);Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;87.00;%;Prozent;
230;Winterthur;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
230;Winterthur;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
230;Winterthur;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;122.00;%;Prozent;
230;Winterthur;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;122.00;%;Prozent;
230;Winterthur;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;124.00;%;Prozent;
230;Winterthur;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;124.00;%;Prozent;
231;Zell;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
231;Zell;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
231;Zell;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;122.00;%;Prozent;
231;Zell;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;122.00;%;Prozent;
231;Zell;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;122.00;%;Prozent;
231;Zell;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;122.00;%;Prozent;
241;Aesch ZH;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;87.00;%;Prozent;
241;Aesch ZH;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;87.00;%;Prozent;
241;Aesch ZH;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;87.00;%;Prozent;
241;Aesch ZH;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;87.00;%;Prozent;
241;Aesch ZH;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;87.00;%;Prozent;
241;Aesch ZH;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;87.00;%;Prozent;
242;Birmensdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;105.00;%;Prozent;
242;Birmensdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;100.00;%;Prozent;
242;Birmensdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;110.00;%;Prozent;
242;Birmensdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;110.00;%;Prozent;
242;Birmensdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;110.00;%;Prozent;
242;Birmensdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;110.00;%;Prozent;
243;Dietikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;122.00;%;Prozent;
243;Dietikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;122.00;%;Prozent;
243;Dietikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;124.00;%;Prozent;
243;Dietikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;124.00;%;Prozent;
243;Dietikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;129.00;%;Prozent;
243;Dietikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;129.00;%;Prozent;
244;Geroldswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;93.00;%;Prozent;
244;Geroldswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;91.00;%;Prozent;
244;Geroldswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;91.00;%;Prozent;
244;Geroldswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;96.00;%;Prozent;
244;Geroldswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;96.00;%;Prozent;
244;Geroldswil;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;97.00;%;Prozent;
245;Oberengstringen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;105.00;%;Prozent;
245;Oberengstringen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;105.00;%;Prozent;
245;Oberengstringen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;105.00;%;Prozent;
245;Oberengstringen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;105.00;%;Prozent;
245;Oberengstringen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;112.00;%;Prozent;
245;Oberengstringen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;112.00;%;Prozent;
246;Oetwil a.d.L.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;90.00;%;Prozent;
246;Oetwil a.d.L.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;88.00;%;Prozent;
246;Oetwil a.d.L.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;88.00;%;Prozent;
246;Oetwil a.d.L.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;93.00;%;Prozent;
246;Oetwil a.d.L.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;93.00;%;Prozent;
246;Oetwil a.d.L.;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;94.00;%;Prozent;
247;Schlieren;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;119.00;%;Prozent;
247;Schlieren;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;119.00;%;Prozent;
247;Schlieren;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;114.00;%;Prozent;
247;Schlieren;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;114.00;%;Prozent;
247;Schlieren;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;114.00;%;Prozent;
247;Schlieren;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;114.00;%;Prozent;
248;Uitikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;77.00;%;Prozent;
248;Uitikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;77.00;%;Prozent;
248;Uitikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;77.00;%;Prozent;
248;Uitikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;77.00;%;Prozent;
248;Uitikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;83.00;%;Prozent;
248;Uitikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;83.00;%;Prozent;
249;Unterengstringen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;93.00;%;Prozent;
249;Unterengstringen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;91.00;%;Prozent;
249;Unterengstringen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;91.00;%;Prozent;
249;Unterengstringen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;94.00;%;Prozent;
249;Unterengstringen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;99.00;%;Prozent;
249;Unterengstringen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;100.00;%;Prozent;
250;Urdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;118.00;%;Prozent;
250;Urdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;118.00;%;Prozent;
250;Urdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;118.00;%;Prozent;
250;Urdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;118.00;%;Prozent;
250;Urdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;118.00;%;Prozent;
250;Urdorf;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;118.00;%;Prozent;
251;Weiningen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;99.00;%;Prozent;
251;Weiningen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;97.00;%;Prozent;
251;Weiningen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;97.00;%;Prozent;
251;Weiningen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;97.00;%;Prozent;
251;Weiningen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;100.00;%;Prozent;
251;Weiningen;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;101.00;%;Prozent;
261;Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2012;119.00;%;Prozent;
261;Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2013;119.00;%;Prozent;
261;Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2014;119.00;%;Prozent;
261;Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;119.00;%;Prozent;
261;Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;119.00;%;Prozent;
261;Zürich;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;119.00;%;Prozent;
296;Illnau-Effretikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2016;115.00;%;Prozent;
296;Illnau-Effretikon;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2017;115.00;%;Prozent;
297;Bauma;Öffentliche Finanzen;Gemeindesteuern;Steuerfüsse;65;Gesamtsteuerfuss (ohne Kirchen) [%];2015;116.00;%;Prozent;
